filename,journal,year,paper_uuid,pred_label,reasoning,raw_response
EBSCO-FullText-04_16_2026 (8).md,Journal_of_Marketing,2024,EBSCO-FullText-04_16_2026 (8),0,"The paper focuses on marketing accountability and its impact on firm value, which does not involve inter-organizational relations, and thus does not meet the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on marketing accountability and its impact on firm value, which does not involve inter-organizational relations, and thus does not meet the topic inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (9).md,Journal_of_Marketing,2024,EBSCO-FullText-04_16_2026 (9),0,The paper focuses on consumer behavior in online learning and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.,"{
    ""reasoning"": ""The paper focuses on consumer behavior in online learning and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
10.1177_00222429241260637.md,Journal_of_Marketing,2025,10.1177_00222429241260637,0,"The paper focuses on customer interactions with service employees, which is a B2C market research topic and does not involve inter-organizational relations, thus not meeting the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on customer interactions with service employees, which is a B2C market research topic and does not involve inter-organizational relations, thus not meeting the topic inclusion criteria."",
    ""decision"": 0
}"
10.1177_00222429241280405.md,Journal_of_Marketing,2025,10.1177_00222429241280405,0,"The paper focuses on market timing of new technology launches and does not explicitly involve inter-organizational relations, thus not meeting the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on market timing of new technology launches and does not explicitly involve inter-organizational relations, thus not meeting the topic inclusion criteria."",
    ""decision"": 0
}"
10.1177_00222429241283811.md,Journal_of_Marketing,2025,10.1177_00222429241283811,0,"The paper focuses on consumer behavior in response to minority ownership awareness, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior in response to minority ownership awareness, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
10.1177_00222429241296459.md,Journal_of_Marketing,2025,10.1177_00222429241296459,1,"The paper focuses on brand-creator partnerships, a form of inter-organizational relation, and involves theory development by conceptualizing sponsored content as an epistemic market object, adopting a managerial viewpoint on the challenges and opportunities in this emerging market.","{
    ""reasoning"": ""The paper focuses on brand-creator partnerships, a form of inter-organizational relation, and involves theory development by conceptualizing sponsored content as an epistemic market object, adopting a managerial viewpoint on the challenges and opportunities in this emerging market."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026.md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026,0,"The paper focuses on the use of generative AI in research, which does not involve inter-organizational relations, and adopts a methodological rather than a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on the use of generative AI in research, which does not involve inter-organizational relations, and adopts a methodological rather than a managerial viewpoint."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (1).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (1),1,"The paper focuses on B2B sales and the emerging paradigm of holistic selling, which involves inter-organizational relations and adopts a managerial viewpoint, with explicit theory development on the impact of digitalization on buyer-seller interactions.","{
    ""reasoning"": ""The paper focuses on B2B sales and the emerging paradigm of holistic selling, which involves inter-organizational relations and adopts a managerial viewpoint, with explicit theory development on the impact of digitalization on buyer-seller interactions."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026 (10).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (10),0,"The paper does not focus on inter-organizational relations and does not adopt a managerial viewpoint, instead focusing on conceptual research in marketing from an academic perspective.","{
    ""reasoning"": ""The paper does not focus on inter-organizational relations and does not adopt a managerial viewpoint, instead focusing on conceptual research in marketing from an academic perspective."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (11).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (11),0,"The paper focuses on advertising media mixes and budget allocation, which is a B2B or B2C market research topic rather than inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on advertising media mixes and budget allocation, which is a B2B or B2C market research topic rather than inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (12).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (12),0,"The paper focuses on consumer behavior and family structure, which does not align with the topic of inter-organizational relations, and adopts a marketing perspective rather than a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and family structure, which does not align with the topic of inter-organizational relations, and adopts a marketing perspective rather than a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (13).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (13),0,"The paper focuses on consumer behavior and app engagement from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and app engagement from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (14).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (14),0,"The paper focuses on consumer motivation and anthropomorphism in a B2C context, lacking inter-organizational relations and a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on consumer motivation and anthropomorphism in a B2C context, lacking inter-organizational relations and a managerial viewpoint."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (15).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (15),0,"The paper focuses on racial inequity in donation-based crowdfunding platforms, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on racial inequity in donation-based crowdfunding platforms, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (16).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (16),0,"The paper focuses on firm competition and content strategies on social media, which is not directly related to inter-organizational relations or external resource management from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on firm competition and content strategies on social media, which is not directly related to inter-organizational relations or external resource management from a managerial viewpoint."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (17).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (17),0,"The paper focuses on consumer behavior and product design from a marketing perspective, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior and product design from a marketing perspective, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (18).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (18),0,"The paper focuses on consumer behavior and food marketing, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior and food marketing, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (19).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (19),0,"The paper focuses on business-to-investor marketing, which is not directly related to inter-organizational relations such as buyer-supplier relationships or strategic alliances, but rather on how startups market themselves to investors, thus not meeting the topic criteria.","{
    ""reasoning"": ""The paper focuses on business-to-investor marketing, which is not directly related to inter-organizational relations such as buyer-supplier relationships or strategic alliances, but rather on how startups market themselves to investors, thus not meeting the topic criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (2).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (2),0,"The paper focuses on innovation research within marketing and its potential to drive positive change, but it does not explicitly address inter-organizational relations or adopt a managerial viewpoint on such relations.","{
    ""reasoning"": ""The paper focuses on innovation research within marketing and its potential to drive positive change, but it does not explicitly address inter-organizational relations or adopt a managerial viewpoint on such relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (20).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (20),0,"The paper focuses on the impact of air pollution on consumer spending from a marketing perspective, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on the impact of air pollution on consumer spending from a marketing perspective, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (21).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (21),0,"The paper focuses on the impact of installment payments on customer purchases, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on the impact of installment payments on customer purchases, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (22).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (22),0,"The paper focuses on B2C market research, specifically consumer behavior in response to firms' data collection practices, which does not align with the inter-organizational relations topic required for inclusion.","{
    ""reasoning"": ""The paper focuses on B2C market research, specifically consumer behavior in response to firms' data collection practices, which does not align with the inter-organizational relations topic required for inclusion."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (23).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (23),0,"The paper focuses on consumer behavior in online retailing, which is B2C market research and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior in online retailing, which is B2C market research and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (24).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (24),0,"The paper focuses on B2C market research, specifically on online advertising and consumer behavior, which does not meet the topic criteria of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on B2C market research, specifically on online advertising and consumer behavior, which does not meet the topic criteria of inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (25).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (25),0,"The paper focuses on market dynamics and brand strategy in the context of luxury goods and secondary markets, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on such relations.","{
    ""reasoning"": ""The paper focuses on market dynamics and brand strategy in the context of luxury goods and secondary markets, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on such relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (26).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (26),0,"The paper focuses on consumer behavior in response to multiproduct advertising, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior in response to multiproduct advertising, which is a B2C market research topic and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (27).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (27),1,"The paper focuses on inter-organizational relations between retailers and suppliers, involves theory development and testing, and adopts a managerial viewpoint, examining how retailers change ordering strategies when suppliers go direct.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations between retailers and suppliers, involves theory development and testing, and adopts a managerial viewpoint, examining how retailers change ordering strategies when suppliers go direct."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026 (28).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (28),0,"The paper focuses on consumer behavior and market research from a B2C perspective, which does not align with the inter-organizational relations or managerial viewpoint criteria.","{
    ""reasoning"": ""The paper focuses on consumer behavior and market research from a B2C perspective, which does not align with the inter-organizational relations or managerial viewpoint criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (29).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (29),0,"The paper focuses on social profit orientation and serving society, which does not explicitly involve inter-organizational relations or adopt a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on social profit orientation and serving society, which does not explicitly involve inter-organizational relations or adopt a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (3).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (3),0,"The paper focuses on consumer behavior and socioeconomic status in relation to food preferences, which does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and socioeconomic status in relation to food preferences, which does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (30).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (30),0,"The paper focuses on consumer behavior and brand marketing, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior and brand marketing, which does not involve inter-organizational relations, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (31).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (31),0,"The paper focuses on consumer behavior and B2C market research, which does not meet the inclusion criteria of inter-organizational relations or adopting a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and B2C market research, which does not meet the inclusion criteria of inter-organizational relations or adopting a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (32).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (32),0,"The paper does not focus on inter-organizational relations and does not adopt a managerial viewpoint, instead exploring the spread of misinformation in a political context.","{
    ""reasoning"": ""The paper does not focus on inter-organizational relations and does not adopt a managerial viewpoint, instead exploring the spread of misinformation in a political context."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (33).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (33),0,"The paper focuses on internal sales force management and does not explicitly involve inter-organizational relations, thus not meeting the topic criterion.","{
    ""reasoning"": ""The paper focuses on internal sales force management and does not explicitly involve inter-organizational relations, thus not meeting the topic criterion."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (34).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (34),0,"The paper focuses on consumer behavior in online search and ad click-through rates from a marketing perspective, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior in online search and ad click-through rates from a marketing perspective, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (35).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (35),0,"The paper focuses on charitable contributions in online crowdfunding, which does not involve inter-organizational relations between businesses, and adopts a marketing perspective rather than a managerial viewpoint on inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on charitable contributions in online crowdfunding, which does not involve inter-organizational relations between businesses, and adopts a marketing perspective rather than a managerial viewpoint on inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (36).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (36),0,"The paper focuses on consumer behavior and product marketing, which does not involve inter-organizational relations and does not adopt a managerial viewpoint from the perspective of business managers in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and product marketing, which does not involve inter-organizational relations and does not adopt a managerial viewpoint from the perspective of business managers in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (37).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (37),0,"The paper does not focus on inter-organizational relations and lacks explicit theory development or testing from a managerial viewpoint, instead discussing social profit orientation and its implications for organizations.","{
    ""reasoning"": ""The paper does not focus on inter-organizational relations and lacks explicit theory development or testing from a managerial viewpoint, instead discussing social profit orientation and its implications for organizations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (38).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (38),0,"The paper focuses on the relationship between product returns and future sales from the retailer's perspective, but it does not explicitly involve inter-organizational relations such as buyer-supplier relationships or strategic alliances, thus not meeting the topic criterion.","{
    ""reasoning"": ""The paper focuses on the relationship between product returns and future sales from the retailer's perspective, but it does not explicitly involve inter-organizational relations such as buyer-supplier relationships or strategic alliances, thus not meeting the topic criterion."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (39).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (39),0,"The paper focuses on artwork pricing for novice artists on online platforms, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on artwork pricing for novice artists on online platforms, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (4).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (4),0,"The paper focuses on the effect of automated lead nurturing on sales conversion in a business-to-business context, which is more related to internal sales and marketing management rather than inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on the effect of automated lead nurturing on sales conversion in a business-to-business context, which is more related to internal sales and marketing management rather than inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (40).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (40),0,"The paper focuses on consumer behavior and addiction to smartphones, which does not involve inter-organizational relations or adopt a managerial viewpoint, thus not meeting the inclusion criteria.","{
    ""reasoning"": ""The paper focuses on consumer behavior and addiction to smartphones, which does not involve inter-organizational relations or adopt a managerial viewpoint, thus not meeting the inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (41).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (41),0,"The paper focuses on contextual advertising, which is a B2C market research topic and does not involve inter-organizational relations, thus not meeting the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on contextual advertising, which is a B2C market research topic and does not involve inter-organizational relations, thus not meeting the topic inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (42).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (42),0,"The paper focuses on the effectiveness of curated playlists in driving music demand on streaming platforms, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on the effectiveness of curated playlists in driving music demand on streaming platforms, which does not involve inter-organizational relations or adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (43).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (43),0,"The paper focuses on design thinking in product development, which is an internal corporate management topic and does not explicitly involve inter-organizational relations, thus not meeting the topic inclusion criteria.","{
    ""reasoning"": ""The paper focuses on design thinking in product development, which is an internal corporate management topic and does not explicitly involve inter-organizational relations, thus not meeting the topic inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (44).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (44),0,"The paper focuses on human-robot interactions in service contexts, particularly in health and elderly care settings, and explores how the source of robot advice affects compliance, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on human-robot interactions in service contexts, particularly in health and elderly care settings, and explores how the source of robot advice affects compliance, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (45).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (45),0,"The paper focuses on the impact of e-scooters on shared mobility and consumer safety, which is more related to B2C market research and consumer behavior rather than inter-organizational relations or adopting a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on the impact of e-scooters on shared mobility and consumer safety, which is more related to B2C market research and consumer behavior rather than inter-organizational relations or adopting a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (46).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (46),0,"The paper focuses on consumer behavior and brand extension strategies from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior and brand extension strategies from a marketing perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (47).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (47),0,"The paper focuses on consumer behavior and product preference in B2C markets, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior and product preference in B2C markets, which does not align with the inter-organizational relations topic required for inclusion in the External Resource Management literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (48).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (48),0,"The paper focuses on the timing of new product introductions and its impact on IPO value from a firm's perspective, which does not involve inter-organizational relations or adopt a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on the timing of new product introductions and its impact on IPO value from a firm's perspective, which does not involve inter-organizational relations or adopt a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (49).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (49),0,"The paper focuses on consumer behavior in rental transactions, specifically the difference between renting from individuals versus companies, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on consumer behavior in rental transactions, specifically the difference between renting from individuals versus companies, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (5).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (5),0,"The paper focuses on the effect of company size on aggregate word-of-mouth valence from a consumer behavior perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management.","{
    ""reasoning"": ""The paper focuses on the effect of company size on aggregate word-of-mouth valence from a consumer behavior perspective, which does not align with the inter-organizational relations topic and does not adopt a managerial viewpoint in the context of external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (50).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (50),0,"The paper focuses on customer relationship management and retail experience from a consumer behavior perspective, which does not align with the inter-organizational relations or managerial viewpoint criteria.","{
    ""reasoning"": ""The paper focuses on customer relationship management and retail experience from a consumer behavior perspective, which does not align with the inter-organizational relations or managerial viewpoint criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (51).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (51),1,"The paper focuses on market-driving strategies and vertical collaboration among producers and intermediaries, which relates to inter-organizational relations, and it involves theory development and testing from a managerial viewpoint.","{
    ""reasoning"": ""The paper focuses on market-driving strategies and vertical collaboration among producers and intermediaries, which relates to inter-organizational relations, and it involves theory development and testing from a managerial viewpoint."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026 (52).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (52),0,"The paper focuses on consumer behavior in response to pricing strategies, which is a B2C market research topic and does not involve inter-organizational relations or a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on consumer behavior in response to pricing strategies, which is a B2C market research topic and does not involve inter-organizational relations or a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (53).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (53),0,"The paper focuses on social media research and consumer behavior, lacking an explicit inter-organizational relations or managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on social media research and consumer behavior, lacking an explicit inter-organizational relations or managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (54).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (54),0,"The paper does not explicitly focus on inter-organizational relations, theory development, or theory testing from a managerial viewpoint, instead emphasizing social responsibility and sustainability in business.","{
    ""reasoning"": ""The paper does not explicitly focus on inter-organizational relations, theory development, or theory testing from a managerial viewpoint, instead emphasizing social responsibility and sustainability in business."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (55).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (55),0,"The paper focuses on charitable donations and online fundraising, which does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers, thus not meeting the inclusion criteria.","{
    ""reasoning"": ""The paper focuses on charitable donations and online fundraising, which does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers, thus not meeting the inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (56).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (56),0,"The paper focuses on consumer behavior and product ratings in a B2C context, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on consumer behavior and product ratings in a B2C context, which does not align with the inter-organizational relations topic required for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (57).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (57),0,"The paper focuses on internal corporate management, specifically the role and impact of Chief Growth Officers and their cross-functional teams, which does not meet the topic criterion of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically the role and impact of Chief Growth Officers and their cross-functional teams, which does not meet the topic criterion of inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (58).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (58),0,"The paper focuses on customer data privacy, which is not directly related to inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on such relations.","{
    ""reasoning"": ""The paper focuses on customer data privacy, which is not directly related to inter-organizational relations, and does not explicitly involve theory development or testing from a managerial viewpoint on such relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (59).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (59),0,"The paper focuses on B2C market research, specifically consumer behavior in relation to government benefits, and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers.","{
    ""reasoning"": ""The paper focuses on B2C market research, specifically consumer behavior in relation to government benefits, and does not involve inter-organizational relations or adopt a managerial viewpoint from the perspective of business managers."",
    ""decision"": 0
}"
EBSCO-FullText-04_16_2026 (6).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (6),1,"The paper focuses on the inter-organizational relationship between brands and influencers, involves theory development using assemblage theory, and adopts a managerial viewpoint to provide insights for brands and agencies.","{
    ""reasoning"": ""The paper focuses on the inter-organizational relationship between brands and influencers, involves theory development using assemblage theory, and adopts a managerial viewpoint to provide insights for brands and agencies."",
    ""decision"": 1
}"
EBSCO-FullText-04_16_2026 (60).md,Journal_of_Marketing,2025,EBSCO-FullText-04_16_2026 (60),0,"The paper focuses on B2C market research, specifically exploring the use of generative AI in visual advertising to engage customers, which does not align with the inter-organizational relations topic required for inclusion.","{
    ""reasoning"": ""The paper focuses on B2C market research, specifically exploring the use of generative AI in visual advertising to engage customers, which does not align with the inter-organizational relations topic required for inclusion."",
    ""decision"": 0
}"
